ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[L]Hit,AOI[I]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[P]Hit,AOI[A]Hit,AOI[Q]Hit,AOI[R]Hit
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,65,,Fixation,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,95,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,66,,Fixation,658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,,96,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,96,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,67,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,,97,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,97,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,68,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P13M,>70%,Male,SVT.JPG,,98,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,98,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,98,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,98,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,99,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,100,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,100,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,100,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,100,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,69,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,69,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,69,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,69,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,101,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,101,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,70,,Fixation,259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,102,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,71,,Fixation,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,103,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,72,,Fixation,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,104,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,104,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,105,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,73,,Fixation,139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,106,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,,107,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,SVT.JPG,74,,Fixation,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
